Record IDs,Factor 1,Factor 2,Factor 3,Cluster
9667,-0.039990512,-0.227858947,-0.00845219,1
9668,0.180373674,-0.036381938,0.363614031,1
9669,0.21787907,-0.133485157,0.46072216,1
9670,0.033683614,-0.296454531,0.138010046,1
9671,-0.161729008,-0.107208848,-0.244631151,1
9672,-0.21751545,1.632351357,-0.137864279,1
9673,-0.269247351,0.480181224,-0.247493002,1
9674,0.290712286,-0.371380639,0.425585788,1
9675,-0.08808455,-0.336622085,0.267956585,1
9676,-0.053190251,-0.119441382,0.367823296,1
9677,-0.028179281,-0.527034817,-0.204805582,1
9678,0.005737285,-0.195425987,0.348529775,1
9679,-0.087686466,-0.185506385,0.110032642,1
9680,-0.130093686,-0.137278161,0.298150865,1
9681,-0.115637739,-0.121935323,0.377411759,1
9682,0.228871819,-0.778083213,-2.422553585,2
9683,-0.03807443,-0.135899105,0.366540997,1
9684,0.092552471,-0.111900518,0.584878031,1
9685,-0.133469856,-0.237555714,0.303318277,1
9686,0.778401519,-0.18954482,-1.7190847,2
9687,-0.075073169,-0.301068511,0.416463496,1
9688,0.177956856,0.029480021,0.507913518,1
9689,0.378620493,-0.197218753,0.385760058,1
9690,0.067811394,-0.023586945,0.112822876,1
9691,-0.133888268,-0.33677645,0.25583957,1
9692,-0.083566113,-0.409996785,0.360827381,1
9693,0.027513815,-0.412048724,0.371884422,1
9694,0.570189005,1.242189005,0.075552082,1
9695,-0.112073137,-0.011495558,0.363503581,1
9696,-0.020242333,-0.045896699,0.365584061,1
9697,-0.566160277,0.921319024,-1.353183151,2
9698,1.017204561,0.028289888,0.19468376,1
9699,-0.110199275,-0.07025099,0.182482,1
9700,0.001093855,-0.045949266,0.158428472,1
9701,-0.274111331,-0.91570362,-2.086510454,2
9702,0.080167735,-0.308575202,0.28069439,1
9703,0.085159048,-0.176334161,0.340529365,1
9704,0.142800838,0.598030634,0.313291544,1
9705,0.030597664,-0.056699499,-0.291106002,1
9706,-0.019532823,-0.429767458,0.225736945,1
9707,-0.058707767,-0.135309095,0.357061728,1
9708,-0.116816551,-0.502027735,0.036056026,1
9709,0.710687291,-0.23886008,0.547068774,1
9710,-0.144525195,0.107387717,0.385638389,1
9711,-0.195026603,-0.019860763,0.251588506,1
9712,-0.007626228,0.017073889,0.395910779,1
9713,-0.134717807,-0.316892487,-0.868494047,1
9714,0.110290178,-0.123204317,0.321099436,1
9715,-0.730785021,1.659282962,-0.587208031,1
9716,-1.867995962,4.169382311,-7.519349302,2
9717,-0.083268426,-0.466651953,-0.200853528,1
9718,0.020504538,-0.375341641,0.280877827,1
9719,-0.094204484,-0.010663576,0.261150336,1
9720,0.001177084,-0.157468954,0.260305485,1
9721,-0.101635139,0.027956977,0.250903914,1
9722,0.045404776,-0.198538107,0.266618894,1
9723,-0.028332432,-0.324786886,0.379538363,1
9724,-0.029386955,-0.057589988,0.388317959,1
9725,-0.180340417,0.357381935,0.234456397,1
9726,-0.068505177,-0.076538921,0.425423079,1
9727,0.161318477,-0.505222359,0.320763854,1
9728,0.355932246,-0.582958867,0.373146389,1
9729,0.08872783,-0.41582546,0.423461803,1
9730,-0.087329817,-0.379342162,0.349353148,1
9731,-0.060558475,-0.353632237,0.214991905,1
9732,-0.373939492,-0.276087314,-1.6296898,2
9733,0.082671589,-0.418642022,0.413347699,1
9734,-0.012196493,-0.32734645,0.215630747,1
9735,-2.585280997,-0.119797993,-8.092366919,2
9736,0.14544765,-0.287780656,0.388887249,1
9737,0.109092187,-0.504166193,0.132811865,1
9738,0.103264876,-0.534282197,-0.069515662,1
9739,-0.153157218,-0.481932575,0.015885154,1
9740,0.060872225,-0.407754907,0.41079258,1
9741,-0.043032856,0.157390548,0.6955356,1
9742,-0.039940033,-0.419327416,0.318098932,1
9743,0.010319964,-0.301576256,0.378539897,1
9744,0.090322425,0.396572932,0.025058488,1
9745,0.069227912,-0.324496471,-0.018011246,1
9746,0.194440765,-0.14772054,0.526262531,1
9747,0.154211161,0.179900255,-0.602013004,1
9748,0.595342684,-0.684501364,-0.448547041,1
9749,-0.102269549,0.314646962,0.671060133,1
9750,-0.126447848,-0.345288423,-0.912633628,1
9751,0.088236912,-0.378710741,0.42189549,1
9752,-0.089646783,-0.039256822,0.491116224,1
9753,-0.076046028,-0.20161046,0.401037582,1
9754,-1.023049355,1.455762,-1.525711716,2
9755,0.019118507,-0.536960944,-0.126281668,1
9756,-0.099612561,-0.438748824,-0.016071607,1
9757,-0.083266007,-0.537700622,0.078376645,1
9758,-0.020138796,-0.329364236,0.092154554,1
9759,0.007737397,1.070128634,0.125654378,1
9760,-0.189003798,-0.323612591,0.117812041,1
9761,-0.380713021,2.971569007,1.26416448,1
9762,-0.091730847,0.050709486,0.521747182,1
9763,-0.123704547,-0.523615643,-0.211308628,1
9764,-0.039320469,-0.082077051,0.501634052,1
9765,-0.381032244,-0.620448969,-1.311289219,1
9766,-0.284476963,0.735735524,0.011537061,1
9767,-0.180064414,0.917928304,-0.138835519,1
9768,0.07396775,-0.287101378,0.464518397,1
9769,-0.100036531,-0.340630156,0.285894347,1
9770,0.014017578,-0.034269548,0.525928565,1
9771,-0.086571614,0.666039349,0.423719759,1
9772,-0.229459464,-0.925644655,-0.705128048,1
9773,-0.061289469,-0.105940201,0.095357176,1
9774,-0.117544671,-0.253930123,0.190702258,1
9775,-0.145679788,-0.201565607,0.196412759,1
9776,0.018659547,-0.517625786,-1.310402779,1
9777,-0.105033578,-0.091823153,0.25667574,1
9778,-0.102240742,0.137590759,0.223364367,1
9779,-0.059524846,-0.270482447,0.328897644,1
9780,-0.06158149,0.237881732,0.510099228,1
9781,-0.165338032,-0.105305827,-0.047361748,1
9782,-0.171150742,1.668110324,-0.492747763,1
9783,-0.104513663,-0.518121942,0.092624651,1
9784,-0.492828203,1.248144763,-0.78565602,1
9785,0.013621041,-0.51787098,-0.029128913,1
9786,-0.053865003,-0.418733725,0.165390009,1
9787,-0.016958247,-0.468104748,0.365222804,1
9788,0.112336987,1.049650938,1.015520161,1
9789,-0.01904816,-0.374834652,0.397286343,1
9790,0.279346224,-0.172603804,0.33859834,1
9791,-0.028044227,-0.324825172,0.397803137,1
9792,-0.051202264,-0.465729601,0.211177865,1
9793,0.062363623,-0.228841771,0.362543058,1
9794,0.106257623,-0.037522271,0.604804294,1
9795,-0.038615879,-0.197657954,-0.140432728,1
9796,0.064627809,-0.018906141,0.321225952,1
9797,-0.136598364,0.146019428,-0.451534511,1
9798,0.147204391,0.00255037,0.576852666,1
9799,0.016458089,0.357506386,0.594330657,1
9800,0.007714814,-0.245689725,-0.047351823,1
9801,-0.128451522,-0.323718251,0.005684519,1
9802,0.035356943,0.068897537,0.451035086,1
9803,-0.035213667,-0.244900324,0.26710413,1
9804,0.059351439,-0.458038936,0.389923472,1
9805,-0.065383893,0.23841201,0.622500612,1
9806,-0.087735746,-0.378619055,0.223043244,1
9807,-0.036465865,-0.194628806,-0.056310361,1
9808,0.056291365,-0.053488899,0.185777885,1
9809,-0.007886878,1.207794222,0.941228495,1
9810,0.240871528,-0.327979527,-0.553566861,1
9811,-0.10829241,-0.106084149,0.43408899,1
9812,0.70032107,0.811037191,0.035348828,1
9813,0.085437894,-0.068829312,0.273312485,1
9814,0.014381782,-0.406443961,0.362514377,1
9815,-0.533404264,-0.163053139,-2.269391822,2
9816,-0.114062489,-0.305737013,0.33013877,1
9817,0.195145551,0.40037364,0.291374573,1
9818,-0.06666232,0.313933711,0.047335876,1
9819,0.059703055,-0.079348027,0.339283532,1
9820,-0.177463085,0.008491463,0.088760833,1
9821,-0.114200046,-0.2771049,-0.062855322,1
9822,-0.004973251,-0.086452881,0.217616688,1
9823,-0.035282217,0.086156465,0.486479839,1
9824,0.057572258,-0.437638868,-0.253573733,1
9825,0.116926557,-0.494871003,0.035953087,1
9826,0.028937326,-0.503591962,0.270129384,1
9827,0.123352982,-0.222236853,0.467048624,1
9828,-0.209832129,-0.497366901,-0.109161963,1
9829,-0.263811367,0.017807067,0.031814801,1
9830,-0.013578073,-0.34204465,-0.096713844,1
9831,-0.011992404,0.303253874,0.171097501,1
9832,0.011703669,0.178871161,0.008369719,1
9833,-0.158058315,0.414323619,-0.214914977,1
9834,-0.059471789,-0.409811862,0.333884189,1
9835,-0.434202612,1.387643801,-0.56992344,1
9836,-0.113669653,0.626366165,-0.527342435,1
9837,-0.047005193,-0.288233187,0.263849037,1
9838,-0.325292688,-0.034152685,-0.089895869,1
9839,-0.036609948,-0.357848765,-0.787699751,1
9840,0.046677837,-0.174440912,0.268441608,1
9841,0.384639049,-0.147151755,0.284177774,1
9842,-0.220011076,0.01237233,0.095292908,1
9843,-0.308827115,-0.37748961,-0.470698242,1
9844,-0.126666879,-0.241467654,-0.025771463,1
9845,-0.091302599,-0.487551214,0.051007423,1
9846,0.153138498,-0.333279121,0.317903915,1
9847,0.316228946,-0.134035433,0.237886543,1
9848,0.097395385,-0.173914881,0.226463762,1
9849,0.365690985,0.909254227,0.273326686,1
9850,-0.057115581,-0.289363466,0.373926004,1
9851,-0.148380582,-0.146009925,0.224804006,1
9852,-0.020378048,-0.339874523,0.126490642,1
9853,-0.076533196,-0.077023632,0.412093949,1
9854,-0.126791836,-0.445828903,-0.004901088,1
9855,-0.17023772,-0.099203416,0.232065393,1
9856,-0.363064713,0.722848621,-0.666669679,1
9857,-0.042935734,-0.140876396,0.334100895,1
9858,0.361836744,-0.205229173,0.1918325,1
9859,-0.15314647,0.180792544,0.00663309,1
9860,0.168361911,0.114121147,0.455343444,1
9861,0.056566611,0.049535542,-0.352028742,1
9862,-0.081070309,-0.208031363,0.394862683,1
9863,-0.132804976,-0.149131879,0.069070454,1
9864,-0.17559682,-0.094226037,0.122384379,1
9865,-0.019553002,-0.251299064,0.151228426,1
9866,0.008931988,-0.361467865,0.200281558,1
9867,0.179908929,-0.271053967,0.477864101,1
9868,0.09285316,-0.402432897,0.421954123,1
9869,-0.143246686,0.050864003,0.417938383,1
9870,-0.018153387,-0.311034725,0.390432439,1
9871,-0.086947266,-0.497921148,-0.078011835,1
9872,0.395218785,-0.498334893,0.486428504,1
9873,-0.090625941,-0.12183133,0.347892922,1
9874,-0.063590164,0.048081537,0.117580759,1
9875,-0.035092942,-0.378793914,0.347809636,1
9876,-0.019623545,-0.337719986,0.347011074,1
9877,-0.357460706,0.051068456,-0.28018533,1
9878,-0.017083332,-0.345947039,0.188067039,1
9879,-0.126734444,-0.497767651,-0.163811237,1
9880,-0.131882061,-0.223002115,0.273842181,1
9881,-0.043170611,-0.310400675,0.312627801,1
9882,-0.598814518,-0.50827643,-1.27653394,1
9883,0.089126011,-0.382816833,0.352608249,1
9884,-0.083585821,0.073538578,0.5537437,1
9885,0.085309745,-0.225513527,0.441252651,1
9886,-0.207107009,0.59244199,0.091901,1
9887,-0.083503985,0.099771865,0.576535862,1
9888,-0.07023477,-0.339107659,0.356339279,1
9889,0.093555934,0.374598996,0.407425492,1
9890,-0.092566136,0.922489551,0.461547519,1
9891,-0.023461034,-0.253190186,0.403486154,1
9892,-0.24731993,-0.258434103,-0.751849627,1
9893,-0.334240085,1.15495537,-1.229539471,2
9894,-0.219893049,0.111260762,0.234447678,1
9895,-0.119884856,-0.636336932,-0.414009833,1
9896,-0.120214256,-0.254577949,0.308355778,1
9897,2.651154329,-1.021735965,0.480582376,1
9898,0.525407934,0.768581355,0.241402215,1
9899,0.047584351,-0.191824755,0.398946434,1
9900,-0.225921617,-0.277744999,-0.85657022,1
9901,-0.09763575,0.114704458,0.178080926,1
9902,0.098375679,-0.532156689,0.308364883,1
9903,-0.114332132,0.374701217,0.4608298,1
9904,0.131077349,-0.254241237,0.546106006,1
9905,0.040571756,-0.154175648,0.395181166,1
9906,-0.120830179,0.285661177,-0.194538209,1
9907,0.458608511,0.034039687,0.341292529,1
9908,-0.301128903,-0.375435207,-1.145430348,1
9909,-0.007700187,-0.416944158,0.116405189,1
9910,-0.539545949,2.760612565,0.229818906,1
9911,-0.695898762,1.328196561,-1.633443678,2
9912,-0.056631005,-0.136845663,0.474474605,1
9913,0.165682485,-0.13451569,0.059280265,1
9914,0.072227057,-0.058328276,-1.427222156,2
9915,-0.713346017,-0.245041208,-2.959405367,2
9916,-0.0401326,-0.019714157,0.351235608,1
9917,-0.138260062,0.131152348,-1.519752172,2
9918,-0.108311445,-0.238038178,0.286539694,1
9919,-0.054862185,-0.173544334,0.104250474,1
9920,-0.20938096,-0.398025523,-0.115184406,1
9921,-0.197715892,0.186525895,-0.536631461,1
9922,-0.12415186,-0.09309841,0.026836347,1
9923,-0.11083882,-0.059337483,0.257122386,1
9924,-0.104548627,-0.126718246,-0.11397661,1
9925,0.052299742,-0.374686635,0.280423076,1
9926,0.547575585,-0.155436601,-0.485790822,1
9927,-0.279622957,0.844926454,-0.16606788,1
9928,0.049564601,-0.407362887,0.098980841,1
9929,0.243983129,0.296312341,-0.37381997,1
9930,-0.140126089,-0.43626426,-0.06388327,1
9931,-0.091718186,-0.317657996,0.337918269,1
9932,-0.081318747,-0.301657463,-0.231274574,1
9933,-0.129886443,0.265366746,0.333819016,1
9934,-0.075641842,-0.396747131,0.345388677,1
9935,-0.001166489,-0.298142597,0.112922708,1
9936,0.102681258,-0.06838659,0.370730881,1
9937,-0.153414345,-0.178259693,0.26828381,1
9938,-0.19027184,0.707651645,0.207037364,1
9939,0.035506177,0.912199781,-0.069888223,1
9940,-0.299195236,0.837574581,-1.140087305,2
9941,-0.008014258,-0.192682679,0.342135392,1
9942,-0.123550109,-0.124927068,0.355347858,1
9943,-0.195849195,-0.243617922,0.074840688,1
9944,0.153727365,-0.329993401,-0.276094984,1
9945,-0.165214179,-0.416249416,-0.707308768,1
9946,-0.183921391,0.362250704,0.088241703,1
9947,-0.140252126,-0.549255483,-0.758969273,1
9948,0.082788853,-0.064993816,0.678863874,1
9949,-0.055037547,-0.433886274,0.356295708,1
9950,0.092983916,0.657241431,0.588182802,1
9951,-0.138009183,-0.123713343,0.224507609,1
9952,-0.126892121,0.34039071,-0.790987356,1
9953,0.555727978,0.883089964,0.297100416,1
9954,-0.015717541,-0.290695672,0.341313462,1
9955,-0.109774106,-0.475507225,0.137908814,1
9956,-0.187744627,-0.067550651,0.116406703,1
9957,0.000993272,-0.442809087,0.308460036,1
9958,-0.039611554,-0.123332503,-0.254832642,1
9959,-0.093806037,-0.181536997,0.292502168,1
9960,-0.063030551,1.436304571,1.363937708,1
9961,-0.307901196,-0.008272667,-0.186622486,1
9962,0.045314989,0.41412978,0.441782131,1
9963,-0.163776492,-0.342780627,-0.123177668,1
9964,0.036013684,-0.173662615,-0.634588501,1
9965,0.379539193,0.732733322,-0.075110479,1
9966,-0.076732685,-0.729023094,-0.164769268,1
9967,-0.01409458,-0.050929463,-0.137651578,1
9968,-0.101501768,-0.363894877,0.333538357,1
9969,0.1479227,-0.137918687,0.078808128,1
9970,0.045346235,-0.414569858,0.336832238,1
9971,-0.030107632,0.491828376,-0.512438253,1
9972,0.324874583,0.084773539,-0.71587121,1
9973,0.12130448,-0.065517748,0.200452013,1
9974,-0.051185077,-0.33512407,0.310238421,1
9975,-0.040466511,0.19350136,0.122091535,1
9976,-0.040750188,0.038806896,0.474490797,1
9977,-0.147518215,0.228603938,0.40469672,1
9978,-0.081702515,-0.446496166,0.344571644,1
9979,-0.213194182,-0.040024169,0.064166993,1
9980,-0.073237635,0.282586603,0.518669953,1
9981,-0.108300412,-0.272905753,0.291811629,1
9982,-0.081700528,0.359840154,-4.094450774,2
9983,-0.146297886,-0.335157301,0.168091041,1
9984,0.304959108,-0.242289839,0.37937009,1
9985,-0.014739327,-0.329326412,0.362983005,1
9986,-0.212829993,-0.252455964,-0.765543974,1
9987,-0.126440191,0.389924848,-1.018334707,1
9988,-0.0130298,-0.051434748,0.458745536,1
9989,0.073227743,-0.127304414,0.279173655,1
9990,0.080280055,-0.125434351,-0.243783231,1
9991,-0.00750003,-0.196325824,0.419675383,1
9992,-0.200350207,-0.380293146,-0.20807784,1
9993,-0.539921802,0.558957909,-0.759792514,1
9994,-0.229388855,-0.591422645,-0.9820616,1
9995,-0.272692059,0.234335625,-0.746043094,1
9996,-0.250672863,-0.331584829,-0.309927277,1
9997,-0.128416022,-0.743178401,-2.217309097,2
9998,-0.157627139,-0.448715327,-0.26689007,1
9999,0.24633175,-0.480148853,-0.623662085,1
10000,-0.236887632,0.542800786,0.057641239,1
10001,-0.414971645,2.212611605,1.261064556,1
10002,0.037435568,0.718498625,0.714567002,1
10003,-0.151685199,-0.236352162,0.214601751,1
10004,-0.079554391,-0.031795518,0.010109308,1
10005,-0.086738406,-0.307371488,0.320812482,1
10006,0.107920907,-0.064620129,-0.05247274,1
10007,0.050432078,-0.361475594,0.288668337,1
10008,0.181767019,-0.52207519,-0.119025198,1
10009,0.214860221,0.057775426,0.224815939,1
10010,0.40684003,-0.690333517,0.280889742,1
10011,-0.044436182,-0.287539132,0.119711556,1
10012,-0.117741226,0.090409004,0.439818452,1
10013,-0.042467871,-0.39687071,0.350262109,1
10014,0.044555123,2.406426465,1.448214868,1
10015,-0.024562971,0.112264475,0.468051483,1
10016,1.144705706,-0.481708117,-0.454891149,1
10017,-0.063892909,-0.123330192,0.294073149,1
10018,-0.718388287,0.139958404,-1.621266308,2
10019,0.007090914,-0.500545216,0.290265967,1
10020,0.06006935,-0.547706409,-3.214826876,2
10021,-0.218899557,0.04481708,0.076749369,1
10022,0.011343016,-0.445093375,0.384535435,1
10023,-0.086057595,-0.298808907,0.318851113,1
10024,-0.045266357,-0.486187133,-0.701639713,1
10025,0.063643964,-0.44799243,0.392497605,1
10026,-0.231671321,-0.175046624,0.024029543,1
10027,-0.149776831,-0.031045142,-0.208844623,1
10028,0.052949223,-0.000180854,0.594903862,1
10029,-0.010404887,0.23735535,0.43987352,1
10030,-0.093371306,-0.020909091,0.12799878,1
10031,-0.005708355,-0.20168479,0.23873779,1
10032,-0.217576722,-0.11957479,-0.315610564,1
10033,-0.11658754,-0.305695173,0.316771785,1
10034,0.059576971,-0.278720274,0.437510807,1
10035,0.733187918,0.10410493,-0.020551689,1
10036,0.180140544,0.534886857,-2.781521273,2
10037,-0.112067848,4.133430033,1.654981983,1
10038,-0.181734386,0.367154178,-0.13326093,1
10039,0.022105489,-0.169235599,0.30950362,1
10040,0.080891307,-0.369666342,0.386855053,1
10041,0.018776505,-0.170921353,0.311627108,1
10042,0.028181945,-0.219783886,0.405556182,1
10043,0.109217997,-0.372429205,0.408332676,1
10044,-0.075429899,2.503170753,1.756065828,1
10045,-0.050469182,-0.335295108,0.288942875,1
10046,0.083351566,-0.254749949,-0.285247301,1
10047,-0.319781347,-0.515349435,-1.701246896,2
10048,-0.183064792,0.125580088,-0.261863426,1
10049,-0.163198877,-0.355121614,0.005328452,1
10050,-0.070271175,-0.455345573,0.219178501,1
10051,0.059182895,-0.335285559,0.397637094,1
10052,-0.141984665,0.087055919,0.105115389,1
10053,0.997706715,0.885234247,-0.02407028,1
10054,-0.07779498,-0.105595818,0.461307123,1
10055,1.223840379,-0.123311595,0.429373675,1
10056,-0.117557044,-0.500249147,-0.003790053,1
10057,-0.065004455,-0.282158851,0.341605856,1
10058,0.56384173,-0.194723285,0.624095203,1
10059,-0.178184289,-0.003056709,0.292733168,1
10060,-0.183807334,-0.311251489,-1.372091574,2
10061,-0.041167865,-0.367602467,-0.430596843,1
10062,-0.132668222,-0.500296488,0.01991587,1
10063,-0.546803818,0.184123964,-0.874015453,1
10064,-0.069650225,-0.08095031,-0.58819546,1
10065,0.085038479,-0.417459696,0.421830916,1
10066,0.799562566,-0.326537244,0.091049058,1
10067,-0.06213963,-0.250839736,0.013569722,1
10068,-0.015462157,-0.346372649,0.361606854,1
10069,0.112953935,-0.515006786,0.386112607,1
10070,0.123245679,-0.108571067,-0.39979973,1
10071,0.099881189,0.151367912,0.612002099,1
10072,-0.186382679,0.576242057,0.168954272,1
10073,-0.060088844,-0.398862176,0.187100895,1
10074,-0.142922207,-0.074914771,-0.771663362,1
10075,0.094708145,-0.371354159,-0.058630833,1
10076,-0.039380349,-0.222824776,0.37599082,1
10077,-0.080313312,-0.155822994,-0.768599827,1
10078,-0.128721826,-0.491408972,-0.099775598,1
10079,-0.240587607,-0.03324176,-0.391963154,1
10080,-0.032049617,0.996250305,0.24510856,1
10081,-0.039769972,-0.376083435,0.338777571,1
10082,-0.029982485,0.407008082,-0.496812138,1
10083,-0.163107843,-0.565868605,-0.846961673,1
10084,0.377671014,-0.154156184,-0.60555186,1
10085,-0.201349926,0.091713223,0.282719299,1
10086,-0.119067612,-0.301793619,0.186077728,1
10087,-0.427075172,-0.016486423,-2.437227012,2
10088,-0.37960731,-0.156074833,-0.922911079,1
10089,-0.026551015,-0.183447235,0.29904471,1
10090,-0.022691716,-0.304862232,0.266005568,1
10091,-0.219868337,-0.108135366,-0.765648835,1
10092,-0.154088493,-0.366383118,0.118502865,1
10093,-0.128609441,-0.044361902,0.327048697,1
10094,0.09755918,0.225384689,0.38570742,1
10095,-0.186194134,-0.126596209,-0.659418507,1
10096,-0.457646974,-0.364135494,-0.841757678,1
10097,-0.470853262,1.187810024,0.132974676,1
10098,-0.000499056,-0.494122758,0.302021942,1
10099,0.034878084,-0.479813875,0.393484648,1
10100,-0.042674981,-0.088561751,0.348240478,1
10101,0.153640121,-0.295171159,0.399625293,1
10102,-0.157708032,-0.452293446,-0.098922956,1
10103,-0.058782353,-0.385412365,-0.145250288,1
10104,0.017703859,0.219543787,0.601601284,1
10105,-0.078860303,0.007635538,-0.008924556,1
10106,0.535269566,-0.135173165,-1.192672518,1
10107,0.0277481,-0.243315995,0.280463251,1
10108,-0.018036822,-0.202353131,0.211045914,1
10109,-0.133284032,-0.653909906,-0.15731882,1
10110,-0.033461656,0.075093428,0.251085315,1
10111,-0.102484296,0.306563818,0.217379574,1
10112,-0.027051618,-0.264100958,0.369391035,1
10113,-0.070564102,-0.067186147,0.304109505,1
10114,0.080705039,-0.156422495,0.257230988,1
10115,0.015135243,-0.256719524,-0.087570884,1
10116,-0.122079482,-0.364350891,0.051570317,1
10117,-0.053519053,-0.076016631,0.495238157,1
10118,-0.105873673,0.509834595,-0.233677233,1
10119,0.076850757,-0.123382436,0.320020331,1
10120,-0.293019228,0.229515761,-0.858547496,1
10121,0.660462646,-0.855533579,-0.283063813,1
10122,-0.171109595,-0.459133459,0.052856027,1
10123,-0.056234065,-0.324399719,0.328025677,1
10124,-0.072162683,0.141076627,0.018221812,1
10125,-0.147188212,-0.247066535,0.085034728,1
10126,-0.102826241,-0.102528802,0.42996052,1
10127,0.0247562,-0.26029946,0.44675766,1
10128,-0.068201328,-0.119484853,0.344199189,1
10129,-0.140750287,0.673394335,0.239670797,1
10130,-0.03803143,0.159596967,0.493571603,1
10131,-0.070030689,-0.31376399,0.357422991,1
10132,0.168035807,-0.316163925,0.477101317,1
10133,0.074415597,-0.31578669,0.292778215,1
10134,-0.069876838,-0.283150052,0.36451241,1
10135,-0.226732268,0.767787077,-0.363702468,1
10136,0.366273019,0.341615585,0.8562706,1
10137,-0.257783361,1.190776564,0.016683169,1
10138,-0.00675805,-0.311451971,0.373384491,1
10139,0.08849055,0.001435143,0.41029063,1
10140,-0.133646548,-0.295933134,0.117691393,1
10141,-0.011936455,-0.123099286,0.487568078,1
10142,-0.088223032,0.322593964,0.515124665,1
10143,-2.16798966,1.922783472,-7.639024118,2
10144,-0.072344318,-0.080099105,0.453014238,1
10145,-0.484791345,-0.025797327,-1.399686491,2
10146,-0.123133746,-0.220084299,0.092857136,1
10147,0.01014615,-0.161179993,0.356923265,1
10148,0.112219951,-0.231407787,0.362391386,1
10149,-0.112549557,-0.38757202,-0.410892094,1
10150,0.150704462,0.38474719,-0.372333811,1
10151,0.090354701,-0.308842018,0.452648376,1
10152,0.314065712,-0.184332912,0.479022755,1
10153,0.154921823,-0.493616951,0.421389631,1
10154,-0.115810194,-0.201712963,0.231461547,1
10155,0.189987436,0.623060867,0.071445537,1
10156,-0.088508312,-0.195740559,0.36508342,1
10157,-0.01451865,-0.519769065,0.155403356,1
10158,0.511029021,0.006498609,-0.227417583,1
10159,-0.003370708,-0.089563152,0.566300649,1
10160,0.248068893,-0.244457686,0.439215444,1
10161,0.004484125,-0.528694259,0.162712381,1
10162,0.013311816,-0.48272912,0.269052397,1
10163,-0.053041482,-0.440270133,0.315200195,1
10164,0.095238469,-0.230380573,0.470237111,1
10165,-0.061164063,-0.474471931,0.095986748,1
10166,-0.257152455,0.102022682,-1.200494686,1
10167,-0.161924803,0.048108435,0.200242043,1
10168,-0.091184307,-0.162315308,0.069103339,1
10169,1.441913885,-0.175658824,-0.274185134,1
10170,0.018813099,-0.394834088,0.329632873,1
10171,-0.036690499,-0.020356519,0.223785788,1
10172,-0.020361514,-0.445185176,0.338495448,1
10173,-0.027101571,-0.245448765,0.063283713,1
10174,-0.025832874,-0.433319483,0.176977666,1
10175,3.92393734,-0.330960317,-0.631766889,1
10176,-0.300521608,-0.134764507,-0.657122026,1
10177,-0.128817538,-0.441545766,-0.010047792,1
10178,0.007828054,-0.271472585,0.10658711,1
10179,-0.122126218,-0.115994046,0.333071718,1
10180,-0.031390139,-0.247156706,0.309484807,1
10181,0.117847725,-0.520375101,0.372139253,1
10182,-0.055897909,-0.3568195,0.279276855,1
10183,-0.038838794,-0.254537852,0.271781524,1
10184,-0.130798078,-0.227393126,0.250898522,1
10185,-0.188502312,0.165315875,-0.850695998,1
10186,0.113865622,-0.229715968,0.400054827,1
10187,0.023369787,0.59914659,0.900819799,1
10188,0.038455263,-0.28277313,0.376927735,1
10189,-0.0502198,-0.088158547,0.267427498,1
10190,0.099652853,0.369526289,0.38801846,1
10191,-0.172824568,0.511297189,0.492797499,1
10192,0.049252505,-0.401585752,0.297857737,1
10193,-0.111654748,-0.279608144,0.248815525,1
10194,-0.068282087,-0.086442628,0.356799539,1
10195,-0.45678815,-0.703777707,-2.198174533,2
10196,0.183267493,0.108311201,-0.331931834,1
10197,-0.003275623,-0.324358868,0.216528792,1
10198,-0.085256958,-0.083390309,0.350106697,1
10199,0.008009531,-0.411472819,0.219517204,1
10200,0.1706128,-0.461757911,0.411222269,1
10201,0.783713776,-0.375308085,-0.067410939,1
10202,-0.054993211,0.109721218,0.454831789,1
10203,-0.081848703,-0.442528203,0.230867689,1
10204,-0.473493271,1.266055717,-0.372383582,1
10205,-0.953098111,-0.464121627,-3.180745304,2
10206,-0.067894744,-0.043676273,0.269785216,1
10207,-0.173926918,0.663591828,0.437122861,1
10208,0.138364281,-0.431315419,0.308571338,1
10209,-0.14684631,0.157888712,0.470260589,1
10210,0.40115896,-0.29886647,-0.184382791,1
10211,0.074477346,0.068407555,0.55206054,1
10212,0.031557028,-0.422462059,-0.625217342,1
10213,-0.072770996,0.923705718,-1.205968019,2
10214,0.256282938,-0.242399698,-0.134568356,1
10215,-0.042812046,-0.08280913,0.016967117,1
10216,0.959535995,-0.327917838,-0.582016594,1
10217,-0.052232328,0.076730508,0.323497616,1
10218,0.051449761,-0.400147099,0.20172128,1
10219,0.066987653,-0.550126054,-0.307005588,1
10220,0.091622202,-0.12448417,0.213027999,1
10221,-0.066421238,-0.218070522,0.276789726,1
10222,-0.393854172,0.657417704,-0.747785668,1
10223,-0.14301074,-0.356221889,0.117782233,1
10224,-0.083853264,-0.380304027,-0.586329306,1
10225,0.511752857,-0.584256385,0.212194144,1
10226,0.161496531,-0.022272231,-0.35704994,1
10227,-0.095717046,0.105789268,0.051941271,1
10228,-0.169713933,0.796796429,0.705833761,1
10229,-0.283532177,-0.10599637,-0.427860166,1
10230,0.835726305,1.671958662,-0.094890291,1
10231,-0.287962981,1.052938914,0.61822591,1
10232,-0.515811334,0.112170886,-1.76587575,2
